id,code,billing_name,billing_address,billing_type,billing_entity_id,billing_entity_name,billing_entity_role,billing_entity_role_name,billing_entity_json,,,,,,,,,,,,,,,,,,,,
22082,F-2106-00267KJL,AA INTERNATIONAL CONSULTANCY PTE LTD,"1 KAKI BUKIT ROAD 1  #03-36, ENTERPRISE ONE Singapore 415934",form_selected,25891,TenantEntity,landlord,Landlord,"{""name"": ""AA INTERNATIONAL CONSULTANCY PTE LTD"", ""refId"": 25891, ""address"": ""1 KAKI BUKIT ROAD 1  #03-36, ENTERPRISE ONE Singapore 415934"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""1 KAKI BUKIT ROAD 1  #03-36, ENTERPRISE ONE Singapore 415934"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""415934"", ""streetName"": ""KAKI BUKIT ROAD 1"", ""unitNumber"": ""#03-36"", ""addressLine"": ""1 KAKI BUKIT ROAD 1  #03-36, ENTERPRISE ONE Singapore 415934"", ""blockNumber"": ""1"", ""floorNumber"": """", ""buildingName"": ""ENTERPRISE ONE""}}",,,,,,,,,,,,,,,,,,,,
22163,F-2306-00411KJL-R,AA INTERNATIONAL CONSULTANCY PTE LTD,"1 KAKI BUKIT ROAD 1  #03-36, ENTERPRISE ONE Singapore 415934",form_selected,25891,TenantEntity,landlord,Landlord,"{""name"": ""AA INTERNATIONAL CONSULTANCY PTE LTD"", ""refId"": 25891, ""address"": ""1 KAKI BUKIT ROAD 1  #03-36, ENTERPRISE ONE Singapore 415934"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""1 KAKI BUKIT ROAD 1  #03-36, ENTERPRISE ONE Singapore 415934"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""415934"", ""streetName"": ""KAKI BUKIT ROAD 1"", ""unitNumber"": ""#03-36"", ""addressLine"": ""1 KAKI BUKIT ROAD 1  #03-36, ENTERPRISE ONE Singapore 415934"", ""blockNumber"": ""1"", ""floorNumber"": """", ""buildingName"": ""ENTERPRISE ONE""}}",,,,,,,,,,,,,,,,,,,,
19190,F-2503-00345LKW-L,AB ASSOCIATES PTE LTD,"31 WOODLANDS CLOSE  #03-05, WOODLANDS HORIZON Singapore 737855",form_selected,26800,TenantEntity,landlord,Landlord,"{""name"": ""AB ASSOCIATES PTE LTD"", ""refId"": 26800, ""address"": ""31 WOODLANDS CLOSE  #03-05, WOODLANDS HORIZON Singapore 737855"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""31 WOODLANDS CLOSE  #03-05, WOODLANDS HORIZON Singapore 737855"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""737855"", ""streetName"": ""WOODLANDS CLOSE"", ""unitNumber"": ""#03-05"", ""addressLine"": ""31 WOODLANDS CLOSE  #03-05, WOODLANDS HORIZON Singapore 737855"", ""blockNumber"": ""31"", ""floorNumber"": """", ""buildingName"": ""WOODLANDS HORIZON""}}",,,,,,,,,,,,,,,,,,,,
19244,F-2401-00012LKW-L,AB ASSOCIATES PTE LTD,"31 WOODLANDS CLOSE  #03-05, WOODLANDS HORIZON Singapore 737855",form_selected,26800,TenantEntity,landlord,Landlord,"{""name"": ""AB ASSOCIATES PTE LTD"", ""refId"": 26800, ""address"": ""31 WOODLANDS CLOSE  #03-05, WOODLANDS HORIZON Singapore 737855"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""31 WOODLANDS CLOSE  #03-05, WOODLANDS HORIZON Singapore 737855"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""737855"", ""streetName"": ""WOODLANDS CLOSE"", ""unitNumber"": ""#03-05"", ""addressLine"": ""31 WOODLANDS CLOSE  #03-05, WOODLANDS HORIZON Singapore 737855"", ""blockNumber"": ""31"", ""floorNumber"": """", ""buildingName"": ""WOODLANDS HORIZON""}}",,,,,,,,,,,,,,,,,,,,
21438,F-2108-00332NT-L,ABBONDANZA PRIVATE LIMITED,"25 ROSEWOOD DRIVE  #04-18, CASABLANCA Singapore 737919",form_selected,28363,TenantEntity,landlord,Landlord,"{""name"": ""ABBONDANZA PRIVATE LIMITED"", ""refId"": 28363, ""address"": ""25 ROSEWOOD DRIVE  #04-18, CASABLANCA Singapore 737919"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""25 ROSEWOOD DRIVE  #04-18, CASABLANCA Singapore 737919"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""737919"", ""streetName"": ""ROSEWOOD DRIVE"", ""unitNumber"": ""#04-18"", ""addressLine"": ""25 ROSEWOOD DRIVE  #04-18, CASABLANCA Singapore 737919"", ""blockNumber"": ""25"", ""floorNumber"": """", ""buildingName"": ""CASABLANCA""}}",,,,,,,,,,,,,,,,,,,,
21500,F-2309-00682NT-L,ABBONDANZA PRIVATE LIMITED,"25 ROSEWOOD DRIVE  #04-18, CASABLANCA Singapore 737919",form_selected,28363,TenantEntity,landlord,Landlord,"{""name"": ""ABBONDANZA PRIVATE LIMITED"", ""refId"": 28363, ""address"": ""25 ROSEWOOD DRIVE  #04-18, CASABLANCA Singapore 737919"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""25 ROSEWOOD DRIVE  #04-18, CASABLANCA Singapore 737919"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""737919"", ""streetName"": ""ROSEWOOD DRIVE"", ""unitNumber"": ""#04-18"", ""addressLine"": ""25 ROSEWOOD DRIVE  #04-18, CASABLANCA Singapore 737919"", ""blockNumber"": ""25"", ""floorNumber"": """", ""buildingName"": ""CASABLANCA""}}",,,,,,,,,,,,,,,,,,,,
20609,F-2312-01108LBH-L,ABEAUTIFUL PTE. LTD,422A NORTHSHORE DRIVE  #13-723 Singapore 821422,form_selected,26260,TenantEntity,landlord,Landlord,"{""name"": ""ABEAUTIFUL PTE. LTD"", ""refId"": 26260, ""address"": ""422A NORTHSHORE DRIVE  #13-723 Singapore 821422"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""422A NORTHSHORE DRIVE  #13-723 Singapore 821422"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""821422"", ""streetName"": ""NORTHSHORE DRIVE"", ""unitNumber"": ""#13-723"", ""addressLine"": ""422A NORTHSHORE DRIVE  #13-723 Singapore 821422"", ""blockNumber"": ""422A"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
20659,F-2407-00883LBH-L,ABEAUTIFUL PTE. LTD,422A NORTHSHORE DRIVE  #13-723 Singapore 821422,form_selected,26260,TenantEntity,landlord,Landlord,"{""name"": ""ABEAUTIFUL PTE. LTD"", ""refId"": 26260, ""address"": ""422A NORTHSHORE DRIVE  #13-723 Singapore 821422"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""422A NORTHSHORE DRIVE  #13-723 Singapore 821422"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""821422"", ""streetName"": ""NORTHSHORE DRIVE"", ""unitNumber"": ""#13-723"", ""addressLine"": ""422A NORTHSHORE DRIVE  #13-723 Singapore 821422"", ""blockNumber"": ""422A"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
22211,F-2203-00213KJL-R,ACE AUTOMOTIVE PTE LTD,"13 KAKI BUKIT ROAD 4  #03-29, BARTLEY BIZ CENTRE Singapore 417807",form_selected,26023,TenantEntity,tenant,Tenant,"{""name"": ""ACE AUTOMOTIVE PTE LTD"", ""refId"": 26023, ""address"": ""13 KAKI BUKIT ROAD 4  #03-29, BARTLEY BIZ CENTRE Singapore 417807"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""13 KAKI BUKIT ROAD 4  #03-29, BARTLEY BIZ CENTRE Singapore 417807"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""417807"", ""streetName"": ""KAKI BUKIT ROAD 4"", ""unitNumber"": ""#03-29"", ""addressLine"": ""13 KAKI BUKIT ROAD 4  #03-29, BARTLEY BIZ CENTRE Singapore 417807"", ""blockNumber"": ""13"", ""floorNumber"": """", ""buildingName"": ""BARTLEY BIZ CENTRE""}}",,,,,,,,,,,,,,,,,,,,
20006,F-2101-00012LHY-L,ACE MECT ENTERPRISE PTE LTD,8 SUNGEI KADUT STREET 5  Singapore 728955,form_selected,26702,TenantEntity,landlord,Landlord,"{""name"": ""ACE MECT ENTERPRISE PTE LTD"", ""refId"": 26702, ""address"": ""8 SUNGEI KADUT STREET 5  Singapore 728955"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""8 SUNGEI KADUT STREET 5  Singapore 728955"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""728955"", ""streetName"": ""SUNGEI KADUT STREET 5"", ""unitNumber"": """", ""addressLine"": ""8 SUNGEI KADUT STREET 5  Singapore 728955"", ""blockNumber"": ""8"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
19334,F-2408-00945YHM-L,ACE PETRO NETWORKS SINGAPORE PTE LTD,"1 Bukit Batok Crescent  #06-35, Wcega Plaza Singapore 658064",form_selected,30808,TenantEntity,landlord,Landlord,"{""name"": ""ACE PETRO NETWORKS SINGAPORE PTE LTD"", ""refId"": 30808, ""address"": ""1 Bukit Batok Crescent  #06-35, Wcega Plaza Singapore 658064"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""1 Bukit Batok Crescent  #06-35, Wcega Plaza Singapore 658064"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""658064"", ""streetName"": ""Bukit Batok Crescent"", ""unitNumber"": ""#06-35"", ""addressLine"": ""1 Bukit Batok Crescent  #06-35, Wcega Plaza Singapore 658064"", ""blockNumber"": ""1"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
22982,F-2303-00218TKC-L,ACE SQUARE PTE LTD,"33 UBI AVENUE 3  #07-59, VERTEX Singapore 408868",form_selected,30094,TenantEntity,landlord,Landlord,"{""name"": ""ACE SQUARE PTE LTD"", ""refId"": 30094, ""address"": ""33 UBI AVENUE 3  #07-59, VERTEX Singapore 408868"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""33 UBI AVENUE 3  #07-59, VERTEX Singapore 408868"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""408868"", ""streetName"": ""UBI AVENUE 3"", ""unitNumber"": ""#07-59"", ""addressLine"": ""33 UBI AVENUE 3  #07-59, VERTEX Singapore 408868"", ""blockNumber"": ""33"", ""floorNumber"": """", ""buildingName"": ""VERTEX""}}",,,,,,,,,,,,,,,,,,,,
23030,F-2502-00137TKC-L,ACE SQUARE PTE LTD,"33 UBI AVENUE 3  #07-59, VERTEX Singapore 408868",form_selected,30094,TenantEntity,landlord,Landlord,"{""name"": ""ACE SQUARE PTE LTD"", ""refId"": 30094, ""address"": ""33 UBI AVENUE 3  #07-59, VERTEX Singapore 408868"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""33 UBI AVENUE 3  #07-59, VERTEX Singapore 408868"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""408868"", ""streetName"": ""UBI AVENUE 3"", ""unitNumber"": ""#07-59"", ""addressLine"": ""33 UBI AVENUE 3  #07-59, VERTEX Singapore 408868"", ""blockNumber"": ""33"", ""floorNumber"": """", ""buildingName"": ""VERTEX""}}",,,,,,,,,,,,,,,,,,,,
23064,F-2407-00782TKC-L,ACE SQUARE PTE LTD,"298 TIONG BAHRU ROAD  #05-01, CENTRAL PLAZA Singapore 168730",form_selected,30094,TenantEntity,landlord,Landlord,"{""name"": ""ACE SQUARE PTE LTD"", ""refId"": 30094, ""address"": ""298 TIONG BAHRU ROAD  #05-01, CENTRAL PLAZA Singapore 168730"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""298 TIONG BAHRU ROAD  #05-01, CENTRAL PLAZA Singapore 168730"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""168730"", ""streetName"": ""TIONG BAHRU ROAD"", ""unitNumber"": ""#05-01"", ""addressLine"": ""298 TIONG BAHRU ROAD  #05-01, CENTRAL PLAZA Singapore 168730"", ""blockNumber"": ""298"", ""floorNumber"": """", ""buildingName"": ""CENTRAL PLAZA""}}",,,,,,,,,,,,,,,,,,,,
21069,F-2303-00212LCK-L,ACE THREE PTE LTD,27 TUNG PO AVENUE  Singapore 787169,form_selected,26512,TenantEntity,landlord,Landlord,"{""name"": ""ACE THREE PTE LTD"", ""refId"": 26512, ""address"": ""27 TUNG PO AVENUE  Singapore 787169"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""27 TUNG PO AVENUE  Singapore 787169"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""787169"", ""streetName"": ""TUNG PO AVENUE"", ""unitNumber"": """", ""addressLine"": ""27 TUNG PO AVENUE  Singapore 787169"", ""blockNumber"": ""27"", ""floorNumber"": """", ""buildingName"": ""TUNG PO AVENUE""}}",,,,,,,,,,,,,,,,,,,,
21079,F-2504-00579LCK-L,ACE THREE PTE LTD,27 TUNG PO AVENUE  Singapore 787169,form_selected,26512,TenantEntity,landlord,Landlord,"{""name"": ""ACE THREE PTE LTD"", ""refId"": 26512, ""address"": ""27 TUNG PO AVENUE  Singapore 787169"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""27 TUNG PO AVENUE  Singapore 787169"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""787169"", ""streetName"": ""TUNG PO AVENUE"", ""unitNumber"": """", ""addressLine"": ""27 TUNG PO AVENUE  Singapore 787169"", ""blockNumber"": ""27"", ""floorNumber"": """", ""buildingName"": ""TUNG PO AVENUE""}}",,,,,,,,,,,,,,,,,,,,
22109,F-2012-00106KJL-L,ACEFLO ENGINEERING PTE LTD,"68 Kaki Bukit Avenue 6  #04-15, Ark@KB Singapore 417896",form_selected,25927,TenantEntity,tenant,Tenant,"{""name"": ""ACEFLO ENGINEERING PTE LTD"", ""refId"": 25927, ""address"": ""68 Kaki Bukit Avenue 6  #04-15, Ark@KB Singapore 417896"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""68 Kaki Bukit Avenue 6  #04-15, Ark@KB Singapore 417896"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""417896"", ""streetName"": ""Kaki Bukit Avenue 6"", ""unitNumber"": ""#04-15"", ""addressLine"": ""68 Kaki Bukit Avenue 6  #04-15, Ark@KB Singapore 417896"", ""blockNumber"": ""68"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
19050,F-2010-00030CRS-S,ACEPLAN ENGINEERING PTE LTD,"71 WOODLANDS AVENUE 10  #07-08/09/10, WOODLANDS INDUSTRIAL XCHANGE Singapore 737743",form_selected,25065,TenantEntity,seller,Seller,"{""name"": ""ACEPLAN ENGINEERING PTE LTD"", ""refId"": 25065, ""address"": ""71 WOODLANDS AVENUE 10  #07-08/09/10, WOODLANDS INDUSTRIAL XCHANGE Singapore 737743"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""71 WOODLANDS AVENUE 10  #07-08/09/10, WOODLANDS INDUSTRIAL XCHANGE Singapore 737743"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""737743"", ""streetName"": ""WOODLANDS AVENUE 10"", ""unitNumber"": ""#07-08/09/10"", ""addressLine"": ""71 WOODLANDS AVENUE 10  #07-08/09/10, WOODLANDS INDUSTRIAL XCHANGE Singapore 737743"", ""blockNumber"": ""71"", ""floorNumber"": """", ""buildingName"": ""WOODLANDS INDUSTRIAL XCHANGE""}}",,,,,,,,,,,,,,,,,,,,
20163,F-2505-00692CFX-O,ACHECH VALVE SINGAPORE PRIVATE LIMITED,14 KWONG MIN ROAD  Singapore 628715,form_selected,24852,TenantEntity,landlord,Landlord,"{""name"": ""ACHECH VALVE SINGAPORE PRIVATE LIMITED"", ""refId"": 24852, ""address"": ""14 KWONG MIN ROAD  Singapore 628715"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""14 KWONG MIN ROAD  Singapore 628715"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""628715"", ""streetName"": ""KWONG MIN ROAD"", ""unitNumber"": """", ""addressLine"": ""14 KWONG MIN ROAD  Singapore 628715"", ""blockNumber"": ""14"", ""floorNumber"": """", ""buildingName"": ""KWONG MIN ROAD""}}",,,,,,,,,,,,,,,,,,,,
24000,CAS-0005076,ACHECH VALVE SINGAPORE PRIVATE LIMITED,14 KWONG MIN ROAD KWONG MIN ROAD SINGAPORE 628715,form_selected,24852,TenantEntity,landlord,Landlord,"{""name"": ""ACHECH VALVE SINGAPORE PRIVATE LIMITED"", ""refId"": 24852, ""address"": ""14 KWONG MIN ROAD KWONG MIN ROAD SINGAPORE 628715"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""country"": ""Singapore"", ""postalCode"": ""628715"", ""streetName"": ""KWONG MIN ROAD"", ""blockNumber"": ""14"", ""countryCode"": ""SG"", ""buildingName"": ""KWONG MIN ROAD""}}",,,,,,,,,,,,,,,,,,,,
24050,F-2512-01799CFX-L,ACHECH VALVE SINGAPORE PRIVATE LIMITED,14 KWONG MIN ROAD KWONG MIN ROAD SINGAPORE 628715,form_selected,24852,TenantEntity,landlord,Landlord,"{""name"": ""ACHECH VALVE SINGAPORE PRIVATE LIMITED"", ""refId"": 24852, ""address"": ""14 KWONG MIN ROAD KWONG MIN ROAD SINGAPORE 628715"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""country"": ""Singapore"", ""postalCode"": ""628715"", ""streetName"": ""KWONG MIN ROAD"", ""blockNumber"": ""14"", ""countryCode"": ""SG"", ""buildingName"": ""KWONG MIN ROAD""}}",,,,,,,,,,,,,,,,,,,,
24051,F-2512-01800CFX-L,ACHECH VALVE SINGAPORE PRIVATE LIMITED,14 KWONG MIN ROAD KWONG MIN ROAD SINGAPORE 628715,form_selected,24852,TenantEntity,landlord,Landlord,"{""name"": ""ACHECH VALVE SINGAPORE PRIVATE LIMITED"", ""refId"": 24852, ""address"": ""14 KWONG MIN ROAD KWONG MIN ROAD SINGAPORE 628715"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""country"": ""Singapore"", ""postalCode"": ""628715"", ""streetName"": ""KWONG MIN ROAD"", ""blockNumber"": ""14"", ""countryCode"": ""SG"", ""buildingName"": ""KWONG MIN ROAD""}}",,,,,,,,,,,,,,,,,,,,
21074,F-2301-00093LCK-L,ACHIEVE CAREER CONSULTANT PTE LTD,"10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600",form_selected,26523,TenantEntity,landlord,Landlord,"{""name"": ""ACHIEVE CAREER CONSULTANT PTE LTD"", ""refId"": 26523, ""address"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""408600"", ""streetName"": ""EUNOS ROAD 8"", ""unitNumber"": ""#12-08"", ""addressLine"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""blockNumber"": ""10"", ""floorNumber"": """", ""buildingName"": ""SINGAPORE POST CENTRE""}}",,,,,,,,,,,,,,,,,,,,
21084,F-2502-00275LCK-L,ACHIEVE CAREER CONSULTANT PTE LTD,"10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600",form_selected,26523,TenantEntity,landlord,Landlord,"{""name"": ""ACHIEVE CAREER CONSULTANT PTE LTD"", ""refId"": 26523, ""address"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""408600"", ""streetName"": ""EUNOS ROAD 8"", ""unitNumber"": ""#12-08"", ""addressLine"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""blockNumber"": ""10"", ""floorNumber"": """", ""buildingName"": ""SINGAPORE POST CENTRE""}}",,,,,,,,,,,,,,,,,,,,
21087,F-2211-00907LCK-L,ACHIEVE CAREER CONSULTANT PTE LTD,"10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600",form_selected,26523,TenantEntity,landlord,Landlord,"{""name"": ""ACHIEVE CAREER CONSULTANT PTE LTD"", ""refId"": 26523, ""address"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""408600"", ""streetName"": ""EUNOS ROAD 8"", ""unitNumber"": ""#12-08"", ""addressLine"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""blockNumber"": ""10"", ""floorNumber"": """", ""buildingName"": ""SINGAPORE POST CENTRE""}}",,,,,,,,,,,,,,,,,,,,
21113,F-2410-01256LCK-L,ACHIEVE CAREER CONSULTANT PTE LTD,"10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600",form_selected,26523,TenantEntity,landlord,Landlord,"{""name"": ""ACHIEVE CAREER CONSULTANT PTE LTD"", ""refId"": 26523, ""address"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""408600"", ""streetName"": ""EUNOS ROAD 8"", ""unitNumber"": ""#12-08"", ""addressLine"": ""10 EUNOS ROAD 8  #12-08, SINGAPORE POST CENTRE Singapore 408600"", ""blockNumber"": ""10"", ""floorNumber"": """", ""buildingName"": ""SINGAPORE POST CENTRE""}}",,,,,,,,,,,,,,,,,,,,
22861,F-2307-00494TCH-L,ACUMEN STRATEGIC INVESTMENT PTE LTD,"60 Paya Lebar Road  #07-31, Paya Lebar Square Singapore 409051",form_selected,29841,TenantEntity,landlord,Landlord,"{""name"": ""ACUMEN STRATEGIC INVESTMENT PTE LTD"", ""refId"": 29841, ""address"": ""60 Paya Lebar Road  #07-31, Paya Lebar Square Singapore 409051"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""60 Paya Lebar Road  #07-31, Paya Lebar Square Singapore 409051"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""409051"", ""streetName"": ""Paya Lebar Road"", ""unitNumber"": ""#07-31"", ""addressLine"": ""60 Paya Lebar Road  #07-31, Paya Lebar Square Singapore 409051"", ""blockNumber"": ""60"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
